%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5
1407778119050847543,274,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,0.0856360753804,-1.79759219049,0.376302797815,-0.888060360259,1.05722009164,2.91791907996
1407778119150825071,275,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,0.0175640800213,-1.79759219049,0.372812192575,-0.890678247611,1.05460207113,2.91791907996
1407778119251955992,276,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.0522533511162,-1.79759219049,0.371066889954,-0.890678247611,1.05460207113,2.91791907996
1407778119350901777,277,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.122070782254,-1.79759219049,0.371066889954,-0.890678247611,1.05460207113,2.91791907996
1407778119450785724,278,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.190142777613,-1.79759219049,0.371066889954,-0.890678247611,1.05460207113,2.91791907996
1407778119550800831,279,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.25996020875,-1.79759219049,0.371066889954,-0.890678247611,1.05460207113,2.91791907996
1407778119650852653,280,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.328032204109,-1.79759219049,0.371066889954,-0.890678247611,1.05460207113,2.91791907996
1407778119750867170,281,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.397849635247,-1.79759219049,0.371066889954,-0.890678247611,1.05460207113,2.91791907996
1407778119853742002,282,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.465921630606,-1.79759219049,0.371066889954,-0.890678247611,1.05460207113,2.91791907996
1407778119950730459,283,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.535739061744,-1.79759219049,0.371066889954,-0.890678247611,1.05460207113,2.9153011926
1407778120051866438,284,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.603811057103,-1.79759219049,0.371066889954,-0.890678247611,1.05460207113,2.9153011926
1407778120150876692,285,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.67362848824,-1.79759219049,0.371066889954,-0.890678247611,1.05460207113,2.9153011926
1407778120252693387,286,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.743445919378,-1.79759219049,0.371066889954,-0.890678247611,1.05460207113,2.9153011926
1407778120354916722,287,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.818499657851,-1.79759219049,0.369321587334,-0.890678247611,1.05460207113,2.9153011926
1407778120451091627,288,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.881335345874,-1.79759219049,0.371066889954,-0.890678247611,1.05460207113,2.9153011926
1407778120550882320,289,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.949407341233,-1.79759219049,0.371066889954,-0.890678247611,1.05460207113,2.9153011926
1407778120650749179,290,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.01922477237,-1.79759219049,0.369321587334,-0.890678247611,1.05460207113,2.9153011926
1407778120750756384,291,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.08904220351,-1.79759219049,0.369321587334,-0.890678247611,1.05460207113,2.9153011926
1407778120851881829,292,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.15711419887,-1.79759219049,0.369321587334,-0.890678247611,1.05460207113,2.9153011926
1407778120950900677,293,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.22693163001,-1.79759219049,0.369321587334,-0.890678247611,1.05460207113,2.9153011926
1407778121050801206,294,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.29500362536,-1.79759219049,0.369321587334,-0.890678247611,1.05460207113,2.9153011926
1407778121150888685,295,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.3648210565,-1.79759219049,0.369321587334,-0.890678247611,1.05460207113,2.9153011926
1407778121250919406,296,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.43463848764,-1.79759219049,0.369321587334,-0.890678247611,1.05460207113,2.9153011926
1407778121350828203,297,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.502710483,-1.79759219049,0.369321587334,-0.890678247611,1.05460207113,2.9153011926
1407778121450763634,298,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.57252791414,-1.79759219049,0.369321587334,-0.890678247611,1.05460207113,2.9153011926
1407778121550828984,299,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.64234534527,-1.79759219049,0.369321587334,-0.890678247611,1.05460207113,2.9153011926
1407778121680697160,300,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.71914451952,-1.79759219049,0.369321587334,-0.890678247611,1.05460207113,2.9153011926
1407778121750810938,301,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.7453260562,-1.79933762627,0.367576284714,-0.893296134962,1.04936603011,2.91268330525
1407778121850721987,302,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.79070738644,-1.8133011125,0.330924929685,-0.90638557172,0.986533537884,2.8707949771
1407778121950889437,303,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.85703394602,-1.81853741983,0.296018877278,-0.90638557172,0.94464520973,2.86294078241
1407778122051799745,304,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.92510594138,-1.81853741983,0.287292364176,-0.90638557172,0.942027189221,2.86032289506
1407778122150750670,305,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.99492337252,-1.81853741983,0.285547061556,-0.90638557172,0.942027189221,2.86032289506
1407778122250883929,306,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.06299536788,-1.81853741983,0.285547061556,-0.909003459071,0.942027189221,2.86032289506
1407778122350824280,307,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.13106736324,-1.81853741983,0.285547061556,-0.909003459071,0.942027189221,2.86032289506
1407778122451736445,308,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.1991393586,-1.81853741983,0.283801758935,-0.909003459071,0.942027189221,2.86032289506
1407778122550804731,309,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.23230263839,-1.81853741983,0.283801758935,-0.909003459071,0.942027189221,2.86032289506
1407778122651031967,310,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.25673873928,-1.82726459872,0.268094035352,-0.922092895829,0.913228963615,2.83414242365
1407778122750882707,311,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.31084724842,-1.83599177762,0.220970864601,-0.924710783181,0.839927718297,2.80796248487
1407778122868716503,312,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.33702878509,-1.83773721339,0.200027233157,-0.924710783181,0.821602506837,2.8053443312
1407778122950767640,313,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.34575596398,-1.84297352073,0.193046022675,-0.932564445235,0.813748844782,2.79749040283
1407778123050955970,314,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.39113729422,-1.85519157118,0.151158759786,-0.943035994641,0.745683773642,2.75560207468
1407778123150890449,315,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.43128231713,-1.85868244274,0.119743312619,-0.943035994641,0.70903335072,2.75036576734
1407778123250728961,316,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.4417549318,-1.86042787851,0.111016799517,-0.945653881993,0.703797576017,2.74774787999
1407778123350815935,317,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.47491821159,-1.87264592896,0.0796013523503,-0.958743318751,0.654057716338,2.70847743919
1407778123451883955,318,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.52379041338,-1.87962767208,0.0377140894611,-0.961361206102,0.599082081955,2.69276958245
1407778123550698806,319,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.54124477117,-1.87962767208,0.0254969711184,-0.961361206102,0.593846307252,2.69276958245
1407778123650824620,320,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.55695369317,-1.88835485097,0.00978924753491,-0.97445064286,0.570285321088,2.67182541837
1407778123750806672,321,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.60931676653,-1.89708202986,-0.0373339232154,-0.977068530212,0.496984475245,2.64040917225
1407778123885693952,322,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.64248004632,-1.90057290142,-0.0600228572804,-0.979686417563,0.476041376432,2.63779101859
1407778123950735269,323,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.64771635365,-1.90406377298,-0.067004067762,-0.982304304915,0.468187714378,2.62993709022
1407778124051844375,324,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.68960681234,-1.91628182342,-0.10540072541,-0.995393741672,0.40535841794,2.59066664941
1407778124150879572,325,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.7332427068,-1.92151813076,-0.142052080438,-0.995393741672,0.363472220316,2.58281245473
1407778124250771364,326,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.74371532147,-1.92151813076,-0.14903329092,-0.998011629024,0.358236445613,2.58019456738
1407778124350746009,327,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.76989685814,-1.93199074543,-0.173467527605,-1.01110106578,0.321586022691,2.54877832126
1407778124450826345,328,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.8222599315,-1.94071792432,-0.218845395735,-1.01371895313,0.258756726254,2.52521626983
1407778124562788042,329,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.84495059662,-1.9424633601,-0.236298421939,-1.01633684048,0.248285176848,2.52521626983
1407778124650729805,330,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.85367777551,-1.94595423166,-0.243279632421,-1.02157261519,0.237813627441,2.51474418779
1407778124750923823,331,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.89731366997,-1.95642684633,-0.28691219793,-1.02942627724,0.169748556301,2.47547374699
1407778124850889539,332,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.93745869287,-1.96340858944,-0.318327645097,-1.03204416459,0.130480246028,2.4676195523
1407778124950869823,333,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.94793130754,-1.96340858944,-0.325308855579,-1.03204416459,0.127862358676,2.4676195523
1407778125050731743,334,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.97760371578,-1.97388120411,-0.353233697505,-1.04513360135,0.0833582737,2.43096753149
1407778125150849425,335,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-3.02822135335,-1.98260838301,-0.398611565635,-1.05036937605,0.0231468646144,2.41264125476
1407778125251745421,336,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-3.04567571114,-1.98609925456,-0.412573986598,-1.05036937605,0.0126753152082,2.41264125476
1407778125350643856,337,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-3.0404394038,-1.9913355619,-0.428281710181,-1.06084092546,-0.0108856709557,2.38907920333
1407778125450869187,338,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.99505807356,-2.00006274079,-0.475404880932,-1.06607670016,-0.0789507420959,2.36028084457
1407778125550877525,339,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.93047694976,-2.00878991968,-0.498093814997,-1.06607670016,-0.0972759535568,2.35766295722
1407778125651813402,340,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.86065951862,-2.00878991968,-0.501584420237,-1.06607670016,-0.0998938409083,2.35504480355
1407778125754792539,341,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.78560578015,-2.00878991968,-0.503329722858,-1.06607670016,-0.0998938409083,2.35504480355
1407778125850724614,342,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.72277009213,-2.00878991968,-0.503329722858,-1.06607670016,-0.0998938409083,2.35504480355
1407778125950853600,343,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.65469809677,-2.00878991968,-0.503329722858,-1.06607670016,-0.0998938409083,2.35504480355
1407778126051865552,344,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.58488066563,-2.00878991968,-0.503329722858,-1.06607670016,-0.0998938409083,2.35504480355
1407778126150707639,345,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.51680867027,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778126252635749,346,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.44000949602,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778126351847493,347,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.37891924377,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778126451714285,348,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.30910181264,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778126550847630,349,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.2392843815,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778126650854431,350,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.17121238614,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778126750812771,351,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.101394955,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778126851732421,352,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-2.03157752386,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778126950780606,353,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.96350552851,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778127051794645,354,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.89368809737,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778127150813145,355,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.82561610201,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778127251824971,356,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.75579867087,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778127350708088,357,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.68598123973,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778127450814762,358,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.61790924438,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778127550770105,359,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.54809181324,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778127650723332,360,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.48001981788,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778127750692676,361,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.41020238674,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778127850808383,362,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.3403849556,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778127950768979,363,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.27231296024,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778128051698919,364,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.19551378599,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778128150774190,365,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.13442353375,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778128251678164,366,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.0576243595,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778128374675679,367,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.982570621024,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778128450790301,368,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.949407341233,-2.00878991968,-0.503329722858,-1.06869458752,-0.0998938409083,2.35504480355
1407778128550815291,369,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.911007754108,-2.0157716628,-0.527763959543,-1.08178402427,-0.141780038533,2.32101040377
1407778128650751244,370,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.848172066084,-2.02449884169,-0.573141827673,-1.08440191163,-0.207227222322,2.30268439336
1407778128750836241,371,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.780100070725,-2.02973514902,-0.588849551257,-1.08440191163,-0.215080884376,2.30006650601
1407778128851818366,372,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.705046332252,-2.02973514902,-0.590594853877,-1.08440191163,-0.215080884376,2.30006650601
1407778128950816509,373,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.642210644228,-2.02973514902,-0.590594853877,-1.08440191163,-0.215080884376,2.30006650601
1407778129051746626,374,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.567156905755,-2.02973514902,-0.590594853877,-1.08440191163,-0.215080884376,2.30006650601
1407778129150673964,375,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.504321217732,-2.02973514902,-0.590594853877,-1.08440191163,-0.215080884376,2.30006650601
1407778129250782318,376,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.434503786594,-2.02973514902,-0.590594853877,-1.08440191163,-0.215080884376,2.30006650601
1407778129350757594,377,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.366431791235,-2.02973514902,-0.590594853877,-1.08701979898,-0.215080884376,2.30006650601
1407778129450675876,378,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.296614360098,-2.02973514902,-0.590594853877,-1.08701979898,-0.215080884376,2.30006650601
1407778129550641331,379,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.228542364738,-2.02973514902,-0.590594853877,-1.08701979898,-0.215080884376,2.30006650601
1407778129651824694,380,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.153488626266,-2.02973514902,-0.590594853877,-1.08701979898,-0.217698771728,2.30006650601
1407778129750784552,381,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.0889075024634,-2.02973514902,-0.590594853877,-1.08701979898,-0.217698771728,2.30006650601
1407778129850747339,382,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-0.0208355071043,-2.02973514902,-0.590594853877,-1.08701979898,-0.217698771728,2.30006650601
1407778129950752068,383,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,0.0489819240332,-2.02973514902,-0.590594853877,-1.08701979898,-0.217698771728,2.30006650601
1407778130051750081,384,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,0.124035662506,-2.02973514902,-0.590594853877,-1.08701979898,-0.217698771728,2.30006650601
1407778130150634790,385,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,0.18687135053,-2.02973514902,-0.590594853877,-1.08701979898,-0.217698771728,2.30006650601
1407778130251792361,386,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,0.254943345889,-2.02973514902,-0.590594853877,-1.08701979898,-0.217698771728,2.30006650601
1407778130352750308,387,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,0.33174252014,-2.02973514902,-0.590594853877,-1.08701979898,-0.217698771728,2.30006650601
1407778130450693156,388,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,0.394578208164,-2.02973514902,-0.590594853877,-1.08701979898,-0.217698771728,2.30006650601
1407778130550688417,389,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,0.462650203523,-2.02973514902,-0.590594853877,-1.08701979898,-0.217698771728,2.30006650601
1407778130651748341,390,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,0.537703941996,-2.02973514902,-0.590594853877,-1.08701979898,-0.217698771728,2.30006650601
1407778130750814198,391,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,0.60053963002,-2.02973514902,-0.592340156497,-1.08701979898,-0.217698771728,2.30006650601
1407778130851676200,392,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,0.677338804271,-2.02973514902,-0.592340156497,-1.08701979898,-0.217698771728,2.30006650601
1407778130950646509,393,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,0.740174492295,-2.02973514902,-0.592340156497,-1.08701979898,-0.217698771728,2.30006650601
1407778131051721328,394,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,0.815228230767,-2.02973514902,-0.592340156497,-1.08701979898,-0.217698771728,2.30006650601
1407778131151746261,395,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,0.885045661905,-2.02973514902,-0.592340156497,-1.08701979898,-0.217698771728,2.30006650601
