%time,field.joint1,field.joint2,field.joint3,field.joint4,field.joint5,field.joint6
1407505790275897408,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790288664334,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790301660322,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790314685502,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790326722224,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790339674399,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790352666416,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790365683782,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790379848379,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790392809971,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790405763304,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790418763598,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790431797248,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790444800218,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790457791334,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790470783890,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790483850019,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790496879735,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790510762859,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790523028183,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790535789305,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790549877789,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790562659621,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790575781243,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790588805240,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790601699960,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790614650054,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790627703729,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790639655826,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790651653678,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790663662856,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790676676432,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790687654923,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790700884894,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790713855972,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790725792092,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790739851730,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790752809310,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790765804405,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790779795898,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790792810931,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790805846783,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790819926536,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790834294635,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790845830761,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790858772785,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790870868440,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790884686419,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790895813653,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790908899595,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790921805916,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790934775178,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790947811148,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790961821416,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790973805024,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790985799571,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505790999842286,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505791011805319,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505791024929570,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505791036899476,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505791049838546,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505791063683587,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505791075785351,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505791085813785,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505791098862211,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505791110718156,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505791123653578,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
1407505791136759288,279.719512939,170.78894043,49.8187637329,233.723449707,100.262756348,79.8486328125
