%time,field.joint1,field.joint2,field.joint3,field.joint4,field.joint5,field.joint6
1407504214344099567,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214357037076,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214370024172,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214383085622,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214396110445,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214408057460,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214419105695,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214432021853,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214444021640,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214455217063,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214469141600,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214481132140,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214494180185,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214507125091,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214520137704,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214532100943,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214545122974,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214557173786,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214570285054,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214583223634,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214595287705,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214608266484,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214621193993,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214633110891,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214645145854,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214658074150,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214671074757,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407504214684053678,349.932189941,170.252502441,49.8405914307,226.872558594,93.1997833252,80.3394165039
