%time.ns;field.joint5.degree;Field.velocity.degree/s
1407505777752900000;100.262756348;0
1407505777780920000;100.262756348;0
1407505777806890000;100.262756348;0
1407505777834980000;100.262756348;0
1407505777858960000;100.262756348;0
1407505777887830000;100.262756348;0
1407505777912780000;100.262756348;0
1407505777936770000;100.262756348;0
1407505777957780000;100.262756348;0
1407505777981780000;100.262756348;0
1407505778006740000;100.262756348;0
1407505778030780000;100.262756348;0
1407505778055910000;100.262756348;0
1407505778080910000;100.262756348;0
1407505778107910000;100.262756348;0
1407505778133890000;100.262756348;0
1407505778161930000;100.262756348;0
1407505778188840000;100.262756348;0
1407505778215910000;100.262756348;0
1407505778244940000;100.262756348;0
1407505778272770000;100.262756348;0
1407505778298810000;100.262756348;0
1407505778328780000;100.262756348;0
1407505778356810000;100.262756348;0
1407505778385890000;100.262756348;0
1407505778415920000;100.262756348;0
1407505778441880000;100.262756348;0
1407505778468900000;100.262756348;0
1407505778494990000;100.262756348;0
1407505778525880000;100.262756348;0
1407505778554920000;100.262756348;0
1407505778584790000;100.262756348;0
1407505778611790000;100.262756348;0
1407505778640790000;100.262756348;0
1407505778668760000;100.262756348;0
1407505778695750000;100.262756348;0
1407505778726890000;100.262756348;0
1407505778756900000;100.262756348;0
1407505778787910000;100.262756348;0
1407505778812970000;100.262756348;0
1407505778839940000;100.262756348;0
1407505778868910000;100.262756348;0
1407505778897880000;100.262756348;0
1407505778928750000;100.262756348;0
1407505778956830000;100.262756348;0
1407505778982740000;100.262756348;0
1407505779009760000;100.262756348;0
1407505779037870000;100.262756348;0
1407505779064870000;100.262756348;0
1407505779093850000;100.262756348;0
1407505779125850000;100.262756348;0
1407505779155260000;100.262756348;0
1407505779185940000;100.262756348;0
1407505779215930000;100.262756348;0
1407505779229960000;100.262756348;0
1407505779241870000;100.262756348;0
1407505779253780000;100.262756348;0
1407505779266850000;100.262756348;0
1407505779278820000;100.262756348;0
1407505779291740000;100.262756348;0
1407505779304760000;100.262756348;0
1407505779317760000;100.262756348;0
1407505779329780000;100.262756348;0
1407505779341760000;100.262756348;0
1407505779353760000;100.262756348;0
1407505779366940000;100.262756348;0
1407505779380930000;100.262756348;0
1407505779393870000;100.262756348;0
1407505779406880000;100.262756348;0
1407505779418860000;100.262756348;0
1407505779431890000;100.262756348;0
1407505779443860000;100.262756348;0
1407505779456880000;100.262756348;0
1407505779469960000;100.262756348;0
1407505779481890000;100.262756348;0
1407505779489820000;100.262756348;0
1407505779503040000;100.262756348;0
1407505779513870000;100.262756348;0
1407505779526840000;100.262756348;0
1407505779537790000;100.262756348;0
1407505779549940000;100.262756348;0
1407505779564050000;100.262756348;0
1407505779575890000;100.262756348;0
1407505779587890000;100.262756348;0
1407505779600960000;100.262756348;0
1407505779612910000;100.262756348;0
1407505779624970000;100.262756348;0
1407505779636960000;100.262756348;0
1407505779651920000;100.262756348;0
1407505779663920000;100.262756348;0
1407505779675950000;100.262756348;0
1407505779688980000;100.262756348;0
1407505779701810000;100.262756348;0
1407505779712990000;100.262756348;0
1407505779725860000;100.262756348;0
1407505779738960000;100.262756348;0
1407505779749810000;100.262756348;0
1407505779762770000;100.262756348;0
1407505779775830000;100.262756348;0
1407505779788800000;100.262756348;0
1407505779801790000;100.262756348;0
1407505779813760000;100.262756348;0
1407505779825770000;100.262756348;0
1407505779838760000;100.262756348;0
1407505779850760000;100.262756348;0
1407505779863860000;100.262756348;0
1407505779876900000;100.262756348;0
1407505779888950000;100.262756348;0
1407505779902910000;100.262756348;0
1407505779915980000;100.262756348;0
1407505779928890000;100.262756348;0
1407505779941960000;100.262756348;0
1407505779954940000;100.262756348;0
1407505779968980000;100.262756348;0
1407505779980930000;100.262756348;0
1407505779993910000;100.262756348;0
1407505780007930000;100.262756348;0
1407505780020860000;100.262756348;0
1407505780032870000;100.262756348;0
1407505780046810000;100.262756348;0
1407505780059890000;100.262756348;0
1407505780071830000;100.262756348;0
1407505780084940000;100.262756348;0
1407505780097800000;100.262756348;0
1407505780110760000;100.262756348;0
1407505780121820000;100.262756348;0
1407505780133790000;100.262756348;0
1407505780146760000;100.262756348;0
1407505780159780000;100.262756348;0
1407505780172760000;100.262756348;0
1407505780185760000;100.262756348;0
1407505780198750000;100.262756348;0
1407505780211770000;100.262756348;0
1407505780223740000;100.262756348;0
1407505780236820000;100.262756348;0
1407505780249930000;100.262756348;0
1407505780261920000;100.262756348;0
1407505780273890000;100.262756348;0
1407505780285950000;100.262756348;0
1407505780298970000;100.262756348;0
1407505780312910000;100.262756348;0
1407505780324900000;100.262756348;0
1407505780337970000;100.262756348;0
1407505780350960000;100.262756348;0
1407505780363830000;100.262756348;0
1407505780375870000;100.262756348;0
1407505780387830000;100.262756348;0
1407505780399930000;100.262756348;0
1407505780411720000;100.262756348;0
1407505780424900000;100.262756348;0
1407505780436780000;100.262756348;0
1407505780449820000;100.262756348;0
1407505780461760000;100.262756348;0
1407505780474760000;100.262756348;0
1407505780487800000;100.262756348;0
1407505780500760000;100.262756348;0
1407505780513760000;100.262756348;0
1407505780525770000;100.262756348;0
1407505780536750000;100.262756348;0
1407505780548800000;100.262756348;0
1407505780559770000;100.262756348;0
1407505780570950000;100.262756348;0
1407505780582890000;100.262756348;0
1407505780595940000;100.262756348;0
1407505780607910000;100.262756348;0
1407505780619910000;100.262756348;0
1407505780629900000;100.262756348;0
1407505780640930000;100.262756348;0
1407505780653930000;100.262756348;0
1407505780665980000;100.262756348;0
1407505780677930000;100.262756348;0
1407505780687000000;100.262756348;0
1407505780697010000;100.262756348;0
1407505780709880000;100.262756348;0
1407505780720860000;100.262756348;0
1407505780733760000;100.262756348;0
1407505780745940000;100.262756348;0
1407505780757860000;100.262756348;0
1407505780769800000;100.262756348;0
1407505780780770000;100.262756348;0
1407505780793780000;100.262756348;0
1407505780805800000;100.262756348;0
1407505780817810000;100.262756348;0
1407505780828800000;100.262756348;0
1407505780841810000;100.262756348;0
1407505780853810000;100.262756348;0
1407505780865810000;100.262756348;0
1407505780877790000;100.262756348;0
1407505780890050000;100.262756348;0
1407505780901980000;100.262756348;0
1407505780915910000;100.262756348;0
1407505780927890000;100.262756348;0
1407505780939880000;100.262756348;0
1407505780953890000;100.262756348;0
1407505780966900000;100.262756348;0
1407505780979910000;100.262756348;0
1407505780992900000;100.262756348;0
1407505781005950000;100.262756348;0
1407505781016900000;100.262756348;0
1407505781028850000;100.262756348;0
1407505781038900000;100.262756348;0
1407505781048860000;100.262756348;0
1407505781059780000;100.262756348;0
1407505781070960000;100.262756348;0
1407505781081810000;100.262756348;0
1407505781094890000;100.262756348;0
1407505781106780000;100.262756348;0
1407505781118780000;100.262756348;0
1407505781130810000;100.262756348;0
1407505781142820000;100.262756348;0
1407505781154780000;100.262756348;0
1407505781166740000;100.262756348;0
1407505781178730000;100.262756348;0
1407505781190770000;100.262756348;0
1407505781203960000;100.262756348;0
1407505781217980000;100.262756348;0
1407505781230830000;100.262756348;0
1407505781243880000;100.262756348;0
1407505781254930000;100.262756348;0
1407505781267940000;100.262756348;0
1407505781279850000;100.262756348;0
1407505781293870000;100.262756348;0
1407505781305960000;100.262756348;0
1407505781318840000;100.262756348;0
1407505781331780000;100.262756348;0
1407505781342920000;100.262756348;0
1407505781354940000;100.262756348;0
1407505781366780000;100.262756348;0
1407505781379780000;100.262756348;0
1407505781392800000;100.262756348;0
1407505781405900000;100.262756348;0
1407505781418860000;100.262756348;0
1407505781432890000;100.262756348;0
1407505781445860000;100.262756348;0
1407505781457880000;100.262756348;0
1407505781470860000;100.262756348;0
1407505781484920000;100.262756348;0
1407505781496950000;100.262756348;0
1407505781510030000;100.262756348;0
1407505781522970000;100.262756348;0
1407505781535790000;100.262756348;0
1407505781548900000;100.262756348;0
1407505781561850000;100.262756348;0
1407505781574870000;100.262756348;0
1407505781586800000;100.262756348;0
1407505781599800000;100.262756348;0
1407505781612780000;100.262756348;0
1407505781625760000;100.262756348;0
1407505781638780000;100.262756348;0
1407505781651770000;100.262756348;0
1407505781664780000;100.262756348;0
1407505781677760000;100.262756348;0
1407505781689770000;100.262756348;0
1407505781701830000;100.262756348;0
1407505781716080000;100.262756348;0
1407505781726820000;100.262756348;0
1407505781739970000;100.262756348;0
1407505781750940000;100.262756348;0
1407505781764790000;100.262756348;0
1407505781777960000;100.262756348;0
1407505781789900000;100.262756348;0
1407505781801970000;100.262756348;0
1407505781814840000;100.262756348;0
1407505781826980000;100.262756348;0
1407505781838910000;100.262756348;0
1407505781849930000;100.262756348;0
1407505781860920000;100.262756348;0
1407505781872740000;100.262756348;0
1407505781880850000;100.262756348;0
