%time.ns;field.joint4.degree;Field.velocity.degree/s
1407505755400090000;233.723449707;0
1407505755428030000;233.723449707;0
1407505755453150000;233.723449707;0
1407505755483040000;233.723449707;0
1407505755511040000;233.723449707;0
1407505755541090000;233.723449707;0
1407505755566020000;233.723449707;0
1407505755597000000;233.723449707;0
1407505755624050000;233.723449707;0
1407505755653040000;233.723449707;0
1407505755684090000;233.723449707;0
1407505755715110000;233.723449707;0
1407505755743140000;233.723449707;0
1407505755772090000;233.723449707;0
1407505755801090000;233.723449707;0
1407505755830020000;233.723449707;0
1407505755859090000;233.723449707;0
1407505755887000000;233.723449707;0
1407505755915010000;233.723449707;0
1407505755945010000;233.723449707;0
1407505755975150000;233.723449707;0
1407505756004140000;233.723449707;0
1407505756035140000;233.723449707;0
1407505756065140000;233.723449707;0
1407505756089100000;233.723449707;0
1407505756112110000;233.723449707;0
1407505756137990000;233.723449707;0
1407505756162010000;233.723449707;0
1407505756189000000;233.723449707;0
1407505756215970000;233.723449707;0
1407505756244990000;233.723449707;0
1407505756272000000;233.723449707;0
1407505756302050000;233.723449707;0
1407505756331550000;233.723449707;0
1407505756359980000;233.723449707;0
1407505756389380000;233.723449707;0
1407505756417330000;233.723449707;0
1407505756446200000;233.723449707;0
1407505756473110000;233.723449707;0
1407505756501130000;233.723449707;0
1407505756529090000;233.723449707;0
1407505756559060000;233.723449707;0
1407505756587140000;233.723449707;0
1407505756617100000;233.723449707;0
1407505756645980000;233.723449707;0
1407505756676010000;233.723449707;0
1407505756703000000;233.723449707;0
1407505756731970000;233.723449707;0
1407505756761050000;233.723449707;0
1407505756773980000;233.723449707;0
1407505756785990000;233.723449707;0
1407505756797990000;233.723449707;0
1407505756812150000;233.723449707;0
1407505756823120000;233.723449707;0
1407505756836120000;233.723449707;0
1407505756849260000;233.723449707;0
1407505756861220000;233.723449707;0
1407505756874140000;233.723449707;0
1407505756888150000;233.723449707;0
1407505756901130000;233.723449707;0
1407505756914140000;233.723449707;0
1407505756927050000;233.723449707;0
1407505756940160000;233.723449707;0
1407505756952150000;233.723449707;0
1407505756965190000;233.723449707;0
1407505756977100000;233.723449707;0
1407505756987980000;233.723449707;0
1407505756998040000;233.723449707;0
1407505757010190000;233.723449707;0
1407505757023050000;233.723449707;0
1407505757035970000;233.723449707;0
1407505757049040000;233.723449707;0
1407505757060990000;233.723449707;0
1407505757073960000;233.723449707;0
1407505757085990000;233.723449707;0
1407505757099000000;233.723449707;0
1407505757111960000;233.723449707;0
1407505757124000000;233.723449707;0
1407505757136980000;233.723449707;0
1407505757150140000;233.723449707;0
1407505757161130000;233.723449707;0
1407505757175120000;233.723449707;0
1407505757188110000;233.723449707;0
1407505757201150000;233.723449707;0
1407505757215050000;233.723449707;0
1407505757228210000;233.723449707;0
1407505757241260000;233.723449707;0
1407505757254150000;233.723449707;0
1407505757266560000;233.723449707;0
1407505757279240000;233.723449707;0
1407505757291050000;233.723449707;0
1407505757303100000;233.723449707;0
1407505757316240000;233.723449707;0
1407505757330100000;233.723449707;0
1407505757342150000;233.723449707;0
1407505757353010000;233.723449707;0
1407505757365030000;233.723449707;0
1407505757378000000;233.723449707;0
1407505757390970000;233.723449707;0
1407505757404030000;233.723449707;0
1407505757415010000;233.723449707;0
1407505757427990000;233.723449707;0
1407505757440980000;233.723449707;0
1407505757452980000;233.723449707;0
1407505757464970000;233.723449707;0
1407505757478000000;233.723449707;0
1407505757492120000;233.723449707;0
1407505757504080000;233.723449707;0
1407505757517080000;233.723449707;0
1407505757530090000;233.723449707;0
1407505757543080000;233.723449707;0
1407505757557220000;233.723449707;0
1407505757569180000;233.723449707;0
1407505757581160000;233.723449707;0
1407505757593060000;233.723449707;0
1407505757606140000;233.723449707;0
1407505757619210000;233.723449707;0
1407505757632070000;233.723449707;0
1407505757645130000;233.723449707;0
1407505757657980000;233.723449707;0
1407505757670120000;233.723449707;0
1407505757683030000;233.723449707;0
1407505757695050000;233.723449707;0
1407505757707970000;233.723449707;0
1407505757721000000;233.723449707;0
1407505757734010000;233.723449707;0
1407505757746990000;233.723449707;0
1407505757760000000;233.723449707;0
1407505757772990000;233.723449707;0
1407505757785980000;233.723449707;0
1407505757799030000;233.723449707;0
1407505757812210000;233.723449707;0
1407505757825190000;233.723449707;0
1407505757838150000;233.723449707;0
1407505757851070000;233.723449707;0
1407505757865120000;233.723449707;0
1407505757878130000;233.723449707;0
1407505757890100000;233.723449707;0
1407505757904090000;233.723449707;0
1407505757913210000;233.723449707;0
1407505757923140000;233.723449707;0
1407505757935160000;233.723449707;0
1407505757947170000;233.723449707;0
1407505757958160000;233.723449707;0
1407505757970130000;233.723449707;0
1407505757980990000;233.723449707;0
1407505757993160000;233.723449707;0
1407505758005000000;233.723449707;0
1407505758017180000;233.723449707;0
1407505758028010000;233.723449707;0
1407505758040980000;233.723449707;0
1407505758052990000;233.723449707;0
1407505758064000000;233.723449707;0
1407505758075990000;233.723449707;0
1407505758088980000;233.723449707;0
1407505758100010000;233.723449707;0
1407505758111000000;233.723449707;0
1407505758123000000;233.723449707;0
1407505758133970000;233.723449707;0
1407505758147130000;233.723449707;0
1407505758158140000;233.723449707;0
1407505758170080000;233.723449707;0
1407505758183160000;233.723449707;0
1407505758196080000;233.723449707;0
1407505758207070000;233.723449707;0
1407505758219090000;233.723449707;0
1407505758231100000;233.723449707;0
1407505758242110000;233.723449707;0
1407505758253080000;233.723449707;0
1407505758266300000;233.723449707;0
1407505758277160000;233.723449707;0
1407505758290110000;233.723449707;0
1407505758301250000;233.723449707;0
1407505758313100000;233.723449707;0
1407505758325080000;233.723449707;0
1407505758338090000;233.723449707;0
1407505758350050000;233.723449707;0
1407505758361200000;233.723449707;0
1407505758374150000;233.723449707;0
1407505758386090000;233.723449707;0
1407505758398090000;233.723449707;0
1407505758409240000;233.723449707;0
1407505758420080000;233.723449707;0
1407505758432160000;233.723449707;0
1407505758442150000;233.723449707;0
1407505758454160000;233.723449707;0
1407505758465220000;233.723449707;0
1407505758479270000;233.723449707;0
1407505758491130000;233.723449707;0
1407505758505120000;233.723449707;0
1407505758518140000;233.723449707;0
1407505758530090000;233.723449707;0
1407505758542080000;233.723449707;0
1407505758556080000;233.723449707;0
1407505758569110000;233.723449707;0
1407505758581070000;233.723449707;0
1407505758594110000;233.723449707;0
1407505758607130000;233.723449707;0
1407505758621100000;233.723449707;0
1407505758632090000;233.723449707;0
