%time,field.joint1,field.joint2,field.joint3,field.joint4,field.joint5,field.joint6
1407505561652232555,0.0,0.0,0.0,0.0,0.0,0.0
1407505561653258863,0.0,0.0,0.0,0.0,0.0,0.0
1407505561654235692,0.0,0.0,0.0,0.0,0.0,0.0
1407505561655249388,0.0,0.0,0.0,0.0,0.0,0.0
1407505561656237202,0.0,0.0,0.0,0.0,0.0,0.0
1407505561657234670,0.0,0.0,0.0,0.0,0.0,0.0
1407505561658238444,0.0,0.0,0.0,0.0,0.0,0.0
1407505561659277718,0.0,0.0,0.0,0.0,0.0,0.0
1407505561660239074,0.0,0.0,0.0,0.0,0.0,0.0
1407505561661230771,0.0,0.0,0.0,0.0,0.0,0.0
1407505561662237325,0.0,0.0,0.0,0.0,0.0,0.0
1407505561663241017,0.0,0.0,0.0,0.0,0.0,0.0
1407505561664241298,0.0,0.0,0.0,0.0,0.0,0.0
1407505561665227800,0.0,0.0,0.0,0.0,0.0,0.0
1407505561666215499,0.0,0.0,0.0,0.0,0.0,0.0
1407505561667228008,0.0,0.0,0.0,0.0,0.0,0.0
1407505561668293912,0.0,0.0,0.0,0.0,0.0,0.0
1407505561669248343,0.0,0.0,0.0,0.0,0.0,0.0
1407505561670307575,0.0,0.0,0.0,0.0,0.0,0.0
1407505561671365520,0.0,0.0,0.0,0.0,0.0,0.0
1407505561672302992,0.0,0.0,0.0,0.0,0.0,0.0
1407505561673288478,0.0,0.0,0.0,0.0,0.0,0.0
1407505561674302641,0.0,0.0,0.0,0.0,0.0,0.0
1407505561675295228,0.0,0.0,0.0,0.0,0.0,0.0
1407505561676337204,0.0,0.0,0.0,0.0,0.0,0.0
1407505561677304627,0.0,0.0,0.0,0.0,0.0,0.0
1407505561678303967,0.0,0.0,0.0,0.0,0.0,0.0
1407505561679276445,0.0,0.0,0.0,0.0,0.0,0.0
1407505561680273780,0.0,0.0,0.0,0.0,0.0,0.0
1407505561681276450,0.0,0.0,0.0,0.0,0.0,0.0
1407505561682223425,0.0,0.0,0.0,0.0,0.0,0.0
1407505561683231629,0.0,0.0,0.0,0.0,0.0,0.0
1407505561684231548,0.0,0.0,0.0,0.0,0.0,0.0
1407505561685239728,0.0,0.0,0.0,0.0,0.0,0.0
1407505561686242915,0.0,0.0,0.0,0.0,0.0,0.0
1407505561687238324,0.0,0.0,0.0,0.0,0.0,0.0
1407505561688241790,0.0,0.0,0.0,0.0,0.0,0.0
1407505561689239388,0.0,0.0,0.0,0.0,0.0,0.0
1407505561690242221,0.0,0.0,0.0,0.0,0.0,0.0
1407505561691242878,0.0,0.0,0.0,0.0,0.0,0.0
1407505561692241373,0.0,0.0,0.0,0.0,0.0,0.0
1407505561693270572,0.0,0.0,0.0,0.0,0.0,0.0
1407505561694258278,0.0,0.0,0.0,0.0,0.0,0.0
1407505561695264341,0.0,0.0,0.0,0.0,0.0,0.0
1407505561696257651,0.0,0.0,0.0,0.0,0.0,0.0
1407505561697248047,0.0,0.0,0.0,0.0,0.0,0.0
1407505561698259904,0.0,0.0,0.0,0.0,0.0,0.0
1407505561699243194,0.0,0.0,0.0,0.0,0.0,0.0
1407505561700234557,0.0,0.0,0.0,0.0,0.0,0.0
1407505561701269217,0.0,0.0,0.0,0.0,0.0,0.0
1407505561702227306,0.0,0.0,0.0,0.0,0.0,0.0
1407505561703233331,0.0,0.0,0.0,0.0,0.0,0.0
