%time,field.joint1,field.joint2,field.joint3,field.joint4,field.joint5,field.joint6
1407505596420893382,0.0,0.0,0.0,0.0,0.0,0.0
1407505596421901673,0.0,0.0,0.0,0.0,0.0,0.0
1407505596422857884,0.0,0.0,0.0,0.0,0.0,0.0
1407505596423949753,0.0,0.0,0.0,0.0,0.0,0.0
1407505596424932488,0.0,0.0,0.0,0.0,0.0,0.0
1407505596425945270,0.0,0.0,0.0,0.0,0.0,0.0
1407505596426928328,0.0,0.0,0.0,0.0,0.0,0.0
1407505596427996501,0.0,0.0,0.0,0.0,0.0,0.0
1407505596428980185,0.0,0.0,0.0,0.0,0.0,0.0
1407505596429941118,0.0,0.0,0.0,0.0,0.0,0.0
1407505596430961315,0.0,0.0,0.0,0.0,0.0,0.0
1407505596431965278,0.0,0.0,0.0,0.0,0.0,0.0
1407505596432947213,0.0,0.0,0.0,0.0,0.0,0.0
1407505596433960038,0.0,0.0,0.0,0.0,0.0,0.0
1407505596434951588,0.0,0.0,0.0,0.0,0.0,0.0
1407505596435947724,0.0,0.0,0.0,0.0,0.0,0.0
1407505596436926836,0.0,0.0,0.0,0.0,0.0,0.0
1407505596437917301,0.0,0.0,0.0,0.0,0.0,0.0
1407505596438989844,0.0,0.0,0.0,0.0,0.0,0.0
1407505596439993081,0.0,0.0,0.0,0.0,0.0,0.0
1407505596440968802,0.0,0.0,0.0,0.0,0.0,0.0
1407505596441983767,0.0,0.0,0.0,0.0,0.0,0.0
1407505596443007044,0.0,0.0,0.0,0.0,0.0,0.0
1407505596443937843,0.0,0.0,0.0,0.0,0.0,0.0
1407505596445057054,0.0,0.0,0.0,0.0,0.0,0.0
1407505596446009948,0.0,0.0,0.0,0.0,0.0,0.0
1407505596446949774,0.0,0.0,0.0,0.0,0.0,0.0
1407505596447973489,0.0,0.0,0.0,0.0,0.0,0.0
1407505596448941625,0.0,0.0,0.0,0.0,0.0,0.0
1407505596449960249,0.0,0.0,0.0,0.0,0.0,0.0
1407505596450999493,0.0,0.0,0.0,0.0,0.0,0.0
1407505596451996335,0.0,0.0,0.0,0.0,0.0,0.0
1407505596452932310,0.0,0.0,0.0,0.0,0.0,0.0
1407505596454105034,0.0,0.0,0.0,0.0,0.0,0.0
1407505596455048770,0.0,0.0,0.0,0.0,0.0,0.0
1407505596455936016,0.0,0.0,0.0,0.0,0.0,0.0
1407505596456982828,0.0,0.0,0.0,0.0,0.0,0.0
1407505596457950034,0.0,0.0,0.0,0.0,0.0,0.0
1407505596459002876,0.0,0.0,0.0,0.0,0.0,0.0
1407505596460003181,0.0,0.0,0.0,0.0,0.0,0.0
1407505596461027176,0.0,0.0,0.0,0.0,0.0,0.0
1407505596461988808,0.0,0.0,0.0,0.0,0.0,0.0
1407505596463008782,0.0,0.0,0.0,0.0,0.0,0.0
1407505596464021953,0.0,0.0,0.0,0.0,0.0,0.0
1407505596464935063,0.0,0.0,0.0,0.0,0.0,0.0
1407505596465955856,0.0,0.0,0.0,0.0,0.0,0.0
1407505596466962011,0.0,0.0,0.0,0.0,0.0,0.0
1407505596467991686,0.0,0.0,0.0,0.0,0.0,0.0
1407505596468926876,0.0,0.0,0.0,0.0,0.0,0.0
1407505596470005135,0.0,0.0,0.0,0.0,0.0,0.0
1407505596470927388,0.0,0.0,0.0,0.0,0.0,0.0
1407505596472005381,0.0,0.0,0.0,0.0,0.0,0.0
1407505596472945890,0.0,0.0,0.0,0.0,0.0,0.0
1407505596473984706,0.0,0.0,0.0,0.0,0.0,0.0
1407505596474933319,0.0,0.0,0.0,0.0,0.0,0.0
1407505596475973070,0.0,0.0,0.0,0.0,0.0,0.0
1407505596476947994,0.0,0.0,0.0,0.0,0.0,0.0
1407505596477960105,0.0,0.0,0.0,0.0,0.0,0.0
1407505596478985452,0.0,0.0,0.0,0.0,0.0,0.0
1407505596479987327,0.0,0.0,0.0,0.0,0.0,0.0
1407505596480995547,0.0,0.0,0.0,0.0,0.0,0.0
1407505596482167162,0.0,0.0,0.0,0.0,0.0,0.0
1407505596482953697,0.0,0.0,0.0,0.0,0.0,0.0
1407505596483940481,0.0,0.0,0.0,0.0,0.0,0.0
1407505596484939625,0.0,0.0,0.0,0.0,0.0,0.0
1407505596485928697,0.0,0.0,0.0,0.0,0.0,0.0
1407505596486944667,0.0,0.0,0.0,0.0,0.0,0.0
1407505596487945092,0.0,0.0,0.0,0.0,0.0,0.0
1407505596488931482,0.0,0.0,0.0,0.0,0.0,0.0
1407505596489958311,0.0,0.0,0.0,0.0,0.0,0.0
1407505596490952199,0.0,0.0,0.0,0.0,0.0,0.0
1407505596491930167,0.0,0.0,0.0,0.0,0.0,0.0
1407505596492947989,0.0,0.0,0.0,0.0,0.0,0.0
1407505596493957707,0.0,0.0,0.0,0.0,0.0,0.0
1407505596494971214,0.0,0.0,0.0,0.0,0.0,0.0
1407505596495961594,0.0,0.0,0.0,0.0,0.0,0.0
1407505596496987456,0.0,0.0,0.0,0.0,0.0,0.0
1407505596497965760,0.0,0.0,0.0,0.0,0.0,0.0
1407505596498957024,0.0,0.0,0.0,0.0,0.0,0.0
1407505596499938777,0.0,0.0,0.0,0.0,0.0,0.0
1407505596500935684,0.0,0.0,0.0,0.0,0.0,0.0
1407505596501937702,0.0,0.0,0.0,0.0,0.0,0.0
1407505596502948796,0.0,0.0,0.0,0.0,0.0,0.0
1407505596503911522,0.0,0.0,0.0,0.0,0.0,0.0
1407505596504962194,0.0,0.0,0.0,0.0,0.0,0.0
1407505596505930909,0.0,0.0,0.0,0.0,0.0,0.0
1407505596506939196,0.0,0.0,0.0,0.0,0.0,0.0
1407505596507951668,0.0,0.0,0.0,0.0,0.0,0.0
1407505596508938595,0.0,0.0,0.0,0.0,0.0,0.0
1407505596509925935,0.0,0.0,0.0,0.0,0.0,0.0
1407505596510953654,0.0,0.0,0.0,0.0,0.0,0.0
1407505596511971732,0.0,0.0,0.0,0.0,0.0,0.0
1407505596512968458,0.0,0.0,0.0,0.0,0.0,0.0
1407505596513956913,0.0,0.0,0.0,0.0,0.0,0.0
1407505596514965383,0.0,0.0,0.0,0.0,0.0,0.0
1407505596515983896,0.0,0.0,0.0,0.0,0.0,0.0
1407505596516955305,0.0,0.0,0.0,0.0,0.0,0.0
1407505596517932442,0.0,0.0,0.0,0.0,0.0,0.0
1407505596518922807,0.0,0.0,0.0,0.0,0.0,0.0
1407505596519964548,0.0,0.0,0.0,0.0,0.0,0.0
1407505596520963018,0.0,0.0,0.0,0.0,0.0,0.0
1407505596521948343,0.0,0.0,0.0,0.0,0.0,0.0
1407505596522979355,0.0,0.0,0.0,0.0,0.0,0.0
1407505596523952232,0.0,0.0,0.0,0.0,0.0,0.0
1407505596524944098,0.0,0.0,0.0,0.0,0.0,0.0
1407505596525910743,0.0,0.0,0.0,0.0,0.0,0.0
1407505596526952940,0.0,0.0,0.0,0.0,0.0,0.0
1407505596527942976,0.0,0.0,0.0,0.0,0.0,0.0
1407505596528933869,0.0,0.0,0.0,0.0,0.0,0.0
1407505596530006673,0.0,0.0,0.0,0.0,0.0,0.0
1407505596530934756,0.0,0.0,0.0,0.0,0.0,0.0
1407505596531937070,0.0,0.0,0.0,0.0,0.0,0.0
1407505596532928946,0.0,0.0,0.0,0.0,0.0,0.0
1407505596533940668,0.0,0.0,0.0,0.0,0.0,0.0
1407505596534980490,0.0,0.0,0.0,0.0,0.0,0.0
1407505596535911014,0.0,0.0,0.0,0.0,0.0,0.0
1407505596536961988,0.0,0.0,0.0,0.0,0.0,0.0
1407505596537965121,0.0,0.0,0.0,0.0,0.0,0.0
1407505596541677816,0.0,0.0,0.0,0.0,0.0,0.0
1407505596541719079,0.0,0.0,0.0,0.0,0.0,0.0
1407505596541736594,0.0,0.0,0.0,0.0,0.0,0.0
1407505596541927400,0.0,0.0,0.0,0.0,0.0,0.0
1407505596542897601,0.0,0.0,0.0,0.0,0.0,0.0
1407505596543887067,0.0,0.0,0.0,0.0,0.0,0.0
1407505596544912833,0.0,0.0,0.0,0.0,0.0,0.0
1407505596547468038,0.0,0.0,0.0,0.0,0.0,0.0
1407505596547480660,0.0,0.0,0.0,0.0,0.0,0.0
1407505596547879115,0.0,0.0,0.0,0.0,0.0,0.0
1407505596548874804,0.0,0.0,0.0,0.0,0.0,0.0
1407505596549882347,0.0,0.0,0.0,0.0,0.0,0.0
1407505596550965237,0.0,0.0,0.0,0.0,0.0,0.0
1407505596551882377,0.0,0.0,0.0,0.0,0.0,0.0
1407505596553146677,0.0,0.0,0.0,0.0,0.0,0.0
1407505596553983114,0.0,0.0,0.0,0.0,0.0,0.0
1407505596554984291,0.0,0.0,0.0,0.0,0.0,0.0
1407505596555994510,0.0,0.0,0.0,0.0,0.0,0.0
1407505596556976047,0.0,0.0,0.0,0.0,0.0,0.0
1407505596557943577,0.0,0.0,0.0,0.0,0.0,0.0
1407505596559013659,0.0,0.0,0.0,0.0,0.0,0.0
1407505596559991533,0.0,0.0,0.0,0.0,0.0,0.0
1407505596560945047,0.0,0.0,0.0,0.0,0.0,0.0
1407505596561963577,0.0,0.0,0.0,0.0,0.0,0.0
1407505596562987024,0.0,0.0,0.0,0.0,0.0,0.0
1407505596563945614,0.0,0.0,0.0,0.0,0.0,0.0
1407505596564940331,0.0,0.0,0.0,0.0,0.0,0.0
1407505596565994507,0.0,0.0,0.0,0.0,0.0,0.0
1407505596566899940,0.0,0.0,0.0,0.0,0.0,0.0
1407505596567879896,0.0,0.0,0.0,0.0,0.0,0.0
1407505596568907223,0.0,0.0,0.0,0.0,0.0,0.0
1407505596569928728,0.0,0.0,0.0,0.0,0.0,0.0
1407505596570914716,0.0,0.0,0.0,0.0,0.0,0.0
1407505596571910279,0.0,0.0,0.0,0.0,0.0,0.0
1407505596572951689,0.0,0.0,0.0,0.0,0.0,0.0
1407505596573898553,0.0,0.0,0.0,0.0,0.0,0.0
1407505596574973375,0.0,0.0,0.0,0.0,0.0,0.0
1407505596575990881,0.0,0.0,0.0,0.0,0.0,0.0
1407505596577026269,0.0,0.0,0.0,0.0,0.0,0.0
1407505596577939468,0.0,0.0,0.0,0.0,0.0,0.0
1407505596578949005,0.0,0.0,0.0,0.0,0.0,0.0
1407505596579927263,0.0,0.0,0.0,0.0,0.0,0.0
1407505596580982547,0.0,0.0,0.0,0.0,0.0,0.0
1407505596581968014,0.0,0.0,0.0,0.0,0.0,0.0
1407505596582967297,0.0,0.0,0.0,0.0,0.0,0.0
1407505596583962142,0.0,0.0,0.0,0.0,0.0,0.0
1407505596584998891,0.0,0.0,0.0,0.0,0.0,0.0
1407505596585957656,0.0,0.0,0.0,0.0,0.0,0.0
1407505596586985328,0.0,0.0,0.0,0.0,0.0,0.0
1407505596587961403,0.0,0.0,0.0,0.0,0.0,0.0
1407505596588919176,0.0,0.0,0.0,0.0,0.0,0.0
1407505596590048903,0.0,0.0,0.0,0.0,0.0,0.0
1407505596591009046,0.0,0.0,0.0,0.0,0.0,0.0
1407505596591936293,0.0,0.0,0.0,0.0,0.0,0.0
1407505596592942971,0.0,0.0,0.0,0.0,0.0,0.0
1407505596593935957,0.0,0.0,0.0,0.0,0.0,0.0
1407505596594951014,0.0,0.0,0.0,0.0,0.0,0.0
1407505596595949033,0.0,0.0,0.0,0.0,0.0,0.0
1407505596596920739,0.0,0.0,0.0,0.0,0.0,0.0
1407505596597981061,0.0,0.0,0.0,0.0,0.0,0.0
1407505596598946239,0.0,0.0,0.0,0.0,0.0,0.0
1407505596599986310,0.0,0.0,0.0,0.0,0.0,0.0
1407505596601005267,0.0,0.0,0.0,0.0,0.0,0.0
1407505596601978813,0.0,0.0,0.0,0.0,0.0,0.0
1407505596602889522,0.0,0.0,0.0,0.0,0.0,0.0
1407505596603907246,0.0,0.0,0.0,0.0,0.0,0.0
1407505596604894128,0.0,0.0,0.0,0.0,0.0,0.0
1407505596605876503,0.0,0.0,0.0,0.0,0.0,0.0
1407505596606887110,0.0,0.0,0.0,0.0,0.0,0.0
1407505596607980327,0.0,0.0,0.0,0.0,0.0,0.0
1407505596608957210,0.0,0.0,0.0,0.0,0.0,0.0
1407505596609959019,0.0,0.0,0.0,0.0,0.0,0.0
1407505596610950410,0.0,0.0,0.0,0.0,0.0,0.0
1407505596611978939,0.0,0.0,0.0,0.0,0.0,0.0
1407505596612956393,0.0,0.0,0.0,0.0,0.0,0.0
1407505596613991264,0.0,0.0,0.0,0.0,0.0,0.0
1407505596614912687,0.0,0.0,0.0,0.0,0.0,0.0
1407505596615906567,0.0,0.0,0.0,0.0,0.0,0.0
1407505596616900290,0.0,0.0,0.0,0.0,0.0,0.0
1407505596617894498,0.0,0.0,0.0,0.0,0.0,0.0
1407505596618902077,0.0,0.0,0.0,0.0,0.0,0.0
1407505596619904978,0.0,0.0,0.0,0.0,0.0,0.0
1407505596620887220,0.0,0.0,0.0,0.0,0.0,0.0
1407505596621906832,0.0,0.0,0.0,0.0,0.0,0.0
1407505596622917502,0.0,0.0,0.0,0.0,0.0,0.0
1407505596623894394,0.0,0.0,0.0,0.0,0.0,0.0
1407505596624905129,0.0,0.0,0.0,0.0,0.0,0.0
1407505596625884376,0.0,0.0,0.0,0.0,0.0,0.0
1407505596626889517,0.0,0.0,0.0,0.0,0.0,0.0
1407505596627919274,0.0,0.0,0.0,0.0,0.0,0.0
1407505596628925194,0.0,0.0,0.0,0.0,0.0,0.0
1407505596629921289,0.0,0.0,0.0,0.0,0.0,0.0
1407505596630920330,0.0,0.0,0.0,0.0,0.0,0.0
1407505596631911352,0.0,0.0,0.0,0.0,0.0,0.0
1407505596632916829,0.0,0.0,0.0,0.0,0.0,0.0
1407505596633902551,0.0,0.0,0.0,0.0,0.0,0.0
1407505596634906423,0.0,0.0,0.0,0.0,0.0,0.0
1407505596635897696,0.0,0.0,0.0,0.0,0.0,0.0
1407505596636889365,0.0,0.0,0.0,0.0,0.0,0.0
1407505596637906301,0.0,0.0,0.0,0.0,0.0,0.0
1407505596638915921,0.0,0.0,0.0,0.0,0.0,0.0
1407505596639943821,0.0,0.0,0.0,0.0,0.0,0.0
1407505596640906387,0.0,0.0,0.0,0.0,0.0,0.0
1407505596641896483,0.0,0.0,0.0,0.0,0.0,0.0
1407505596642903790,0.0,0.0,0.0,0.0,0.0,0.0
1407505596643892886,0.0,0.0,0.0,0.0,0.0,0.0
1407505596644888458,0.0,0.0,0.0,0.0,0.0,0.0
1407505596645909688,0.0,0.0,0.0,0.0,0.0,0.0
1407505596646885269,0.0,0.0,0.0,0.0,0.0,0.0
1407505596647890588,0.0,0.0,0.0,0.0,0.0,0.0
1407505596648913646,0.0,0.0,0.0,0.0,0.0,0.0
1407505596649906245,0.0,0.0,0.0,0.0,0.0,0.0
1407505596650900697,0.0,0.0,0.0,0.0,0.0,0.0
1407505596651887339,0.0,0.0,0.0,0.0,0.0,0.0
1407505596652903571,0.0,0.0,0.0,0.0,0.0,0.0
1407505596653887731,0.0,0.0,0.0,0.0,0.0,0.0
1407505596654885651,0.0,0.0,0.0,0.0,0.0,0.0
1407505596655903199,0.0,0.0,0.0,0.0,0.0,0.0
1407505596656880232,0.0,0.0,0.0,0.0,0.0,0.0
1407505596657872564,0.0,0.0,0.0,0.0,0.0,0.0
1407505596658898821,0.0,0.0,0.0,0.0,0.0,0.0
1407505596659900459,0.0,0.0,0.0,0.0,0.0,0.0
1407505596660913489,0.0,0.0,0.0,0.0,0.0,0.0
1407505596661913797,0.0,0.0,0.0,0.0,0.0,0.0
1407505596662897008,0.0,0.0,0.0,0.0,0.0,0.0
1407505596663898333,0.0,0.0,0.0,0.0,0.0,0.0
1407505596664899110,0.0,0.0,0.0,0.0,0.0,0.0
1407505596665901153,0.0,0.0,0.0,0.0,0.0,0.0
1407505596666885956,0.0,0.0,0.0,0.0,0.0,0.0
1407505596667888009,0.0,0.0,0.0,0.0,0.0,0.0
1407505596668886633,0.0,0.0,0.0,0.0,0.0,0.0
1407505596669907842,0.0,0.0,0.0,0.0,0.0,0.0
1407505596670908350,0.0,0.0,0.0,0.0,0.0,0.0
1407505596671884881,0.0,0.0,0.0,0.0,0.0,0.0
1407505596672889078,0.0,0.0,0.0,0.0,0.0,0.0
1407505596673922609,0.0,0.0,0.0,0.0,0.0,0.0
1407505596674924937,0.0,0.0,0.0,0.0,0.0,0.0
1407505596675883236,0.0,0.0,0.0,0.0,0.0,0.0
1407505596676876140,0.0,0.0,0.0,0.0,0.0,0.0
1407505596677901771,0.0,0.0,0.0,0.0,0.0,0.0
1407505596678892057,0.0,0.0,0.0,0.0,0.0,0.0
1407505596679907725,0.0,0.0,0.0,0.0,0.0,0.0
1407505596680896595,0.0,0.0,0.0,0.0,0.0,0.0
1407505596681893658,0.0,0.0,0.0,0.0,0.0,0.0
1407505596682892767,0.0,0.0,0.0,0.0,0.0,0.0
1407505596683905293,0.0,0.0,0.0,0.0,0.0,0.0
1407505596684885930,0.0,0.0,0.0,0.0,0.0,0.0
1407505596685902446,0.0,0.0,0.0,0.0,0.0,0.0
1407505596686886970,0.0,0.0,0.0,0.0,0.0,0.0
1407505596687889394,0.0,0.0,0.0,0.0,0.0,0.0
1407505596688905601,0.0,0.0,0.0,0.0,0.0,0.0
1407505596689904721,0.0,0.0,0.0,0.0,0.0,0.0
1407505596690889414,0.0,0.0,0.0,0.0,0.0,0.0
1407505596691907631,0.0,0.0,0.0,0.0,0.0,0.0
1407505596692905665,0.0,0.0,0.0,0.0,0.0,0.0
1407505596693894994,0.0,0.0,0.0,0.0,0.0,0.0
1407505596694889998,0.0,0.0,0.0,0.0,0.0,0.0
1407505596695889091,0.0,0.0,0.0,0.0,0.0,0.0
1407505596696886817,0.0,0.0,0.0,0.0,0.0,0.0
1407505596697886997,0.0,0.0,0.0,0.0,0.0,0.0
1407505596698872749,0.0,0.0,0.0,0.0,0.0,0.0
1407505596699868229,0.0,0.0,0.0,0.0,0.0,0.0
1407505596700884278,0.0,0.0,0.0,0.0,0.0,0.0
1407505596701898573,0.0,0.0,0.0,0.0,0.0,0.0
1407505596702877703,0.0,0.0,0.0,0.0,0.0,0.0
1407505596703902909,0.0,0.0,0.0,0.0,0.0,0.0
1407505596704901541,0.0,0.0,0.0,0.0,0.0,0.0
1407505596705904283,0.0,0.0,0.0,0.0,0.0,0.0
1407505596706885693,0.0,0.0,0.0,0.0,0.0,0.0
1407505596707893074,0.0,0.0,0.0,0.0,0.0,0.0
1407505596708877695,0.0,0.0,0.0,0.0,0.0,0.0
1407505596709870883,0.0,0.0,0.0,0.0,0.0,0.0
1407505596710889533,0.0,0.0,0.0,0.0,0.0,0.0
1407505596711891830,0.0,0.0,0.0,0.0,0.0,0.0
1407505596712909688,0.0,0.0,0.0,0.0,0.0,0.0
1407505596713874143,0.0,0.0,0.0,0.0,0.0,0.0
1407505596714874870,0.0,0.0,0.0,0.0,0.0,0.0
1407505596715890034,0.0,0.0,0.0,0.0,0.0,0.0
1407505596716875695,0.0,0.0,0.0,0.0,0.0,0.0
1407505596717877781,0.0,0.0,0.0,0.0,0.0,0.0
1407505596718890654,0.0,0.0,0.0,0.0,0.0,0.0
1407505596719909100,0.0,0.0,0.0,0.0,0.0,0.0
1407505596720884453,0.0,0.0,0.0,0.0,0.0,0.0
1407505596721904056,0.0,0.0,0.0,0.0,0.0,0.0
1407505596722890657,0.0,0.0,0.0,0.0,0.0,0.0
1407505596723895530,0.0,0.0,0.0,0.0,0.0,0.0
1407505596724874155,0.0,0.0,0.0,0.0,0.0,0.0
1407505596725872330,0.0,0.0,0.0,0.0,0.0,0.0
1407505596726886881,0.0,0.0,0.0,0.0,0.0,0.0
1407505596727897110,0.0,0.0,0.0,0.0,0.0,0.0
1407505596728861428,0.0,0.0,0.0,0.0,0.0,0.0
1407505596729871186,0.0,0.0,0.0,0.0,0.0,0.0
1407505596730901693,0.0,0.0,0.0,0.0,0.0,0.0
1407505596731917689,0.0,0.0,0.0,0.0,0.0,0.0
1407505596732913614,0.0,0.0,0.0,0.0,0.0,0.0
1407505596733904752,0.0,0.0,0.0,0.0,0.0,0.0
1407505596734885799,0.0,0.0,0.0,0.0,0.0,0.0
