%time.ns;field.joint6.degree;field.velocity.degree/s
1407505800812570000;86.7487030029;0
1407505800825740000;86.7487030029;0
1407505800838720000;86.7487030029;0
1407505800851600000;86.7487030029;0
1407505800864620000;86.7487030029;0
1407505800877570000;86.7487030029;0
1407505800890640000;86.7487030029;0
1407505800903570000;86.7487030029;0
1407505800915570000;86.7487030029;0
1407505800928590000;86.7487030029;0
1407505800941580000;86.7487030029;0
1407505800953550000;86.7487030029;0
1407505800966550000;86.7487030029;0
1407505800978580000;86.7487030029;0
1407505800991710000;86.7487030029;0
1407505801004710000;86.7487030029;0
1407505801017710000;86.7487030029;0
1407505801031760000;86.7487030029;0
1407505801043710000;86.7487030029;0
1407505801056720000;86.7487030029;0
1407505801068760000;86.7487030029;0
1407505801082720000;86.7487030029;0
1407505801095710000;86.7487030029;0
1407505801107610000;86.7487030029;0
1407505801120720000;86.7487030029;0
1407505801132740000;86.7487030029;0
1407505801146650000;86.7487030029;0
1407505801159680000;86.7487030029;0
1407505801171640000;86.7487030029;0
1407505801184670000;86.7487030029;0
1407505801196600000;86.7487030029;0
1407505801209640000;86.7487030029;0
1407505801222640000;86.7487030029;0
1407505801235560000;86.7487030029;0
1407505801247570000;86.7487030029;0
1407505801260590000;86.7487030029;0
1407505801273600000;86.7487030029;0
1407505801285600000;86.7487030029;0
1407505801297550000;86.7487030029;0
1407505801310590000;86.7487030029;0
1407505801322600000;86.7487030029;0
1407505801334600000;86.7487030029;0
1407505801347610000;86.7487030029;0
1407505801361660000;86.7487030029;0
1407505801374710000;86.7487030029;0
1407505801384650000;86.7487030029;0
1407505801397700000;86.7487030029;0
1407505801410780000;86.7487030029;0
1407505801422730000;86.7487030029;0
1407505801435690000;86.7487030029;0
1407505801448690000;86.7487030029;0
1407505801458640000;86.7487030029;0
1407505801471630000;86.7487030029;0
1407505801483680000;86.7487030029;0
1407505801495790000;86.7487030029;0
1407505801505720000;86.7487030029;0
1407505801517570000;86.7487030029;0
1407505801530630000;86.7487030029;0
1407505801544700000;86.7487030029;0
1407505801556680000;86.7487030029;0
1407505801569740000;86.7487030029;0
1407505801582750000;86.7487030029;0
1407505801595760000;86.7487030029;0
1407505801608770000;86.7487030029;0
1407505801621780000;86.7487030029;0
1407505801633750000;86.7487030029;0
1407505801645750000;86.7487030029;0
1407505801658670000;86.7487030029;0
1407505801672580000;86.7487030029;0
1407505801684560000;86.7487030029;0
1407505801697680000;86.7487030029;0
1407505801711670000;86.7487030029;0
1407505801724650000;86.7487030029;0
1407505801738650000;86.7487030029;0
1407505801750640000;86.7487030029;0
1407505801763660000;86.7487030029;0
1407505801776720000;86.7487030029;0
1407505801788680000;86.7487030029;0
1407505801799860000;86.7487030029;0
1407505801813730000;86.7487030029;0
1407505801825020000;86.7487030029;0
1407505801837800000;86.7487030029;0
1407505801850750000;86.7487030029;0
1407505801864570000;86.7487030029;0
1407505801876830000;86.7487030029;0
1407505801889800000;86.7487030029;0
1407505801902750000;86.7487030029;0
1407505801914720000;86.7487030029;0
1407505801927690000;86.7487030029;0
1407505801941660000;86.7487030029;0
1407505801953690000;86.7487030029;0
1407505801965730000;86.7487030029;0
1407505801978700000;86.7487030029;0
1407505801989800000;86.7487030029;0
1407505802001810000;86.7487030029;0
1407505802012730000;86.7487030029;0
1407505802025790000;86.7487030029;0
1407505802037610000;86.7487030029;0
1407505802050720000;86.7487030029;0
1407505802063640000;86.7487030029;0
1407505802076610000;86.7487030029;0
1407505802088580000;86.7487030029;0
1407505802101560000;86.7487030029;0
1407505802113580000;86.7487030029;0
1407505802126540000;86.7487030029;0
1407505802139550000;86.7487030029;0
1407505802152620000;86.7487030029;0
1407505802165580000;86.7487030029;0
1407505802178580000;86.7487030029;0
1407505802188620000;86.7487030029;0
1407505802199600000;86.7487030029;0
1407505802211560000;86.7487030029;0
1407505802225820000;86.7487030029;0
1407505802238720000;86.7487030029;0
1407505802250740000;86.7487030029;0
1407505802262640000;86.7487030029;0
1407505802275730000;86.7487030029;0
1407505802286770000;86.7487030029;0
1407505802298640000;86.7487030029;0
1407505802310700000;86.7487030029;0
1407505802323730000;86.7487030029;0
1407505802336590000;86.7487030029;0
1407505802348580000;86.7487030029;0
1407505802360780000;86.7487030029;0
1407505802373580000;86.7487030029;0
1407505802384630000;86.7487030029;0
1407505802395570000;86.7487030029;0
1407505802408550000;86.7487030029;0
1407505802421670000;86.7487030029;0
1407505802434580000;86.7487030029;0
1407505802446570000;86.7487030029;0
1407505802458580000;86.7487030029;0
1407505802471530000;86.7487030029;0
1407505802482750000;86.7487030029;0
1407505802496690000;86.7487030029;0
1407505802509760000;86.7487030029;0
1407505802522740000;86.7487030029;0
1407505802536720000;86.7487030029;0
1407505802549680000;86.7487030029;0
1407505802562670000;86.7487030029;0
1407505802575720000;86.7487030029;0
1407505802588690000;86.7487030029;0
1407505802601040000;86.7487030029;0
1407505802614030000;86.7487030029;0
1407505802625710000;86.7487030029;0
1407505802638670000;86.7487030029;0
1407505802651720000;86.7487030029;0
1407505802664690000;86.7487030029;0
1407505802677640000;86.7487030029;0
1407505802689680000;86.7487030029;0
1407505802702620000;86.7487030029;0
1407505802714540000;86.7487030029;0
1407505802727610000;86.7487030029;0
1407505802740570000;86.7487030029;0
1407505802753590000;86.7487030029;0
1407505802766560000;86.7487030029;0
1407505802779570000;86.7487030029;0
1407505802792550000;86.7487030029;0
1407505802802520000;86.7487030029;0
1407505802815570000;86.7487030029;0
1407505802828700000;86.7487030029;0
1407505802840640000;86.7487030029;0
1407505802852670000;86.7487030029;0
1407505802864730000;86.7487030029;0
1407505802877730000;86.7487030029;0
1407505802889740000;86.7487030029;0
1407505802901690000;86.7487030029;0
1407505802914680000;86.7487030029;0
1407505802925680000;86.7487030029;0
1407505802936720000;86.7487030029;0
1407505802949660000;86.7487030029;0
1407505802962730000;86.7487030029;0
1407505802973820000;86.7487030029;0
1407505802985760000;86.7487030029;0
1407505802997620000;86.7487030029;0
1407505803010640000;86.7487030029;0
1407505803021700000;86.7487030029;0
1407505803035590000;86.7487030029;0
1407505803047590000;86.7487030029;0
1407505803060570000;86.7487030029;0
1407505803073550000;86.7487030029;0
1407505803086570000;86.7487030029;0
1407505803099510000;86.7487030029;0
1407505803112550000;86.7487030029;0
1407505803125530000;86.7487030029;0
1407505803137550000;86.7487030029;0
1407505803149520000;86.7487030029;0
1407505803162540000;86.7487030029;0
1407505803176640000;86.7487030029;0
1407505803189750000;86.7487030029;0
1407505803202690000;86.7487030029;0
1407505803215690000;86.7487030029;0
1407505803228650000;86.7487030029;0
1407505803241700000;86.7487030029;0
1407505803254690000;86.7487030029;0
1407505803267540000;86.7487030029;0
1407505803280790000;86.7487030029;0
1407505803292670000;86.7487030029;0
1407505803305760000;86.7487030029;0
1407505803318660000;86.7487030029;0
1407505803331690000;86.7487030029;0
1407505803343730000;86.7487030029;0
1407505803355710000;86.7487030029;0
1407505803368690000;86.7487030029;0
1407505803381780000;86.7487030029;0
1407505803393690000;86.7487030029;0
1407505803406750000;86.7487030029;0
1407505803420740000;86.7487030029;0
1407505803432680000;86.7487030029;0
1407505803446710000;86.7487030029;0
1407505803459720000;86.7487030029;0
1407505803472630000;86.7487030029;0
1407505803485880000;86.7487030029;0
1407505803497660000;86.7487030029;0
1407505803509770000;86.7487030029;0
1407505803523700000;86.7487030029;0
1407505803536540000;86.7487030029;0
1407505803547760000;86.7487030029;0
1407505803559590000;86.7487030029;0
1407505803572620000;86.7487030029;0
1407505803582570000;86.7487030029;0
1407505803593540000;86.7487030029;0
1407505803604540000;86.7487030029;0
1407505803615550000;86.7487030029;0
1407505803624540000;86.7487030029;0
1407505803634550000;86.7487030029;0
1407505803646570000;86.7487030029;0
1407505803658540000;86.7487030029;0
1407505803668570000;86.7487030029;0
1407505803680540000;86.7487030029;0
1407505803692560000;86.7487030029;0
1407505803703730000;86.7487030029;0
1407505803713660000;86.7487030029;0
1407505803725790000;86.7487030029;0
1407505803738680000;86.7487030029;0
1407505803751670000;86.7487030029;0
1407505803764680000;86.7487030029;0
1407505803777670000;86.7487030029;0
1407505803789660000;86.7487030029;0
1407505803802730000;86.7487030029;0
1407505803816730000;86.7487030029;0
1407505803829830000;86.7487030029;0
1407505803842020000;86.7487030029;0
1407505803853680000;86.7487030029;0
1407505803866600000;86.7487030029;0
1407505803877580000;86.7487030029;0
1407505803889740000;86.7487030029;0
1407505803902660000;86.7487030029;0
1407505803914570000;86.7487030029;0
1407505803927590000;86.7487030029;0
1407505803940580000;86.7487030029;0
1407505803953530000;86.7487030029;0
1407505803966520000;86.7487030029;0
1407505803979500000;86.7487030029;0
