%time,field.joint1,field.joint2,field.joint3,field.joint4,field.joint5,field.joint6
1407505594698591950,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594711563932,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594724591821,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594736612380,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594748579231,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594760590668,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594772566277,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594785711540,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594799681046,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594811719277,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594824668623,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594836687930,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594849652743,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594861666767,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594874715474,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594888677705,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594901721519,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594914796507,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594927828853,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594940840649,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594952726170,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594965690538,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594979740022,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505594992754566,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505595005738310,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505595018697095,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505595031709229,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505595043628440,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505595055684990,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505595069659406,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
1407505595082665869,3.83303833008,177.252929688,49.8405914307,226.872558594,93.1997833252,80.3394165039
