%time.ns;field.joint3.degree;field.velocity.degree/s
1407505601551640000;55.2405090332;5
1407505601579630000;55.2405090332;5
1407505601609600000;55.3405075073;5
1407505601639490000;55.3405075073;5
1407505601669520000;55.4405059814;5
1407505601699550000;55.5405044556;5
1407505601729560000;55.5405044556;5
1407505601756520000;55.6405029297;5
1407505601785500000;55.6405029297;5
1407505601815490000;55.7405014038;5
1407505601846590000;55.7405014038;5
1407505601874560000;55.8404998779;5
1407505601900580000;55.8404998779;5
1407505601927580000;55.8404998779;5
1407505601951500000;55.9404983521;5
1407505601978570000;55.9404983521;5
1407505602007580000;56.0404968262;5
1407505602013960000;56.0404968262;0
1407505602035550000;56.0404968262;0
1407505602063480000;56.1404953003;0
1407505602091500000;56.1404953003;0
1407505602117480000;56.2404937744;0
1407505602147500000;56.2404937744;0
1407505602173600000;56.2404937744;0
1407505602203580000;56.2404937744;0
1407505602234550000;56.2404937744;0
1407505602263570000;56.2404937744;0
1407505602294630000;56.2404937744;0
1407505602325610000;56.2404937744;0
1407505602354580000;56.2404937744;0
1407505602384650000;56.2404937744;0
1407505602414500000;56.2404937744;0
1407505602444480000;56.2404937744;0
1407505602473520000;56.2404937744;0
1407505602503470000;56.2404937744;0
1407505602533580000;56.2404937744;0
1407505602563560000;56.2404937744;0
1407505602593570000;56.2404937744;0
1407505602623600000;56.2404937744;0
1407505602651590000;56.2404937744;0
1407505602679610000;56.2404937744;0
1407505602708700000;56.2404937744;0
1407505602736490000;56.2404937744;0
1407505602765510000;56.2404937744;0
1407505602792490000;56.2404937744;0
1407505602822510000;56.2404937744;0
1407505602851650000;56.2404937744;0
1407505602882620000;56.2404937744;0
1407505602913590000;56.2404937744;0
1407505602944600000;56.2404937744;0
1407505602971560000;56.2404937744;0
1407505602997520000;56.2404937744;0
1407505603022490000;56.2404937744;0
1407505603051650000;56.2404937744;0
1407505603079600000;56.2404937744;0
1407505603110560000;56.2404937744;0
1407505603138970000;56.2404937744;0
1407505603167530000;56.2404937744;0
1407505603196450000;56.2404937744;0
1407505603227510000;56.2404937744;0
1407505603257500000;56.2404937744;0
1407505603287490000;56.2404937744;0
1407505603318480000;56.2404937744;0
1407505603348640000;56.2404937744;0
1407505603377540000;56.2404937744;0
1407505603406640000;56.2404937744;0
1407505603436590000;56.2404937744;0
1407505603466800000;56.2404937744;0
1407505603493500000;56.2404937744;0
1407505603522560000;56.2404937744;0
1407505603550650000;56.2404937744;0
1407505603581710000;56.2404937744;0
1407505603612610000;56.2404937744;0
1407505603642630000;56.2404937744;0
1407505603671470000;56.2404937744;0
1407505603702450000;56.2404937744;0
1407505603733480000;56.2404937744;0
1407505603762490000;56.2404937744;0
1407505603792570000;56.2404937744;0
1407505603822540000;56.2404937744;0
1407505603853570000;56.2404937744;0
1407505603884580000;56.2404937744;0
1407505603911560000;56.2404937744;0
1407505603936650000;56.2404937744;0
1407505603963480000;56.2404937744;0
1407505603987450000;56.2404937744;0
1407505604013460000;56.2404937744;0
1407505604040500000;56.2404937744;0
1407505604051540000;56.2404937744;0
1407505604062480000;56.2404937744;0
1407505604074490000;56.2404937744;0
1407505604085480000;56.2404937744;0
1407505604097610000;56.2404937744;0
1407505604110670000;56.2404937744;0
1407505604122690000;56.2404937744;0
1407505604135650000;56.2404937744;0
1407505604149660000;56.2404937744;0
1407505604162640000;56.2404937744;0
1407505604174600000;56.2404937744;0
1407505604187660000;56.2404937744;0
1407505604200670000;56.2404937744;0
1407505604212650000;56.2404937744;0
1407505604225660000;56.2404937744;0
1407505604237570000;56.2404937744;0
1407505604250670000;56.2404937744;0
1407505604265540000;56.2404937744;0
1407505604276640000;56.2404937744;0
1407505604289610000;56.2404937744;0
1407505604302600000;56.2404937744;0
1407505604315490000;56.2404937744;0
1407505604327610000;56.2404937744;0
1407505604340500000;56.2404937744;0
1407505604353500000;56.2404937744;0
1407505604366500000;56.2404937744;0
1407505604379510000;56.2404937744;0
1407505604391500000;56.2404937744;0
1407505604404500000;56.2404937744;0
1407505604417510000;56.2404937744;0
1407505604430660000;56.2404937744;0
1407505604443670000;56.2404937744;0
1407505604457630000;56.2404937744;0
1407505604470520000;56.2404937744;0
1407505604483690000;56.2404937744;0
1407505604495730000;56.2404937744;0
1407505604508710000;56.2404937744;0
1407505604520660000;56.2404937744;0
1407505604533610000;56.2404937744;0
1407505604547820000;56.2404937744;0
1407505604557610000;56.2404937744;0
1407505604569500000;56.2404937744;0
1407505604582660000;56.2404937744;0
1407505604595660000;56.2404937744;0
1407505604605610000;56.2404937744;0
1407505604617690000;56.2404937744;0
1407505604627460000;56.2404937744;0
1407505604640650000;56.2404937744;0
1407505604653510000;56.2404937744;0
1407505604666530000;56.2404937744;0
1407505604678500000;56.2404937744;0
1407505604691490000;56.2404937744;0
1407505604704510000;56.2404937744;0
1407505604717510000;56.2404937744;0
1407505604729480000;56.2404937744;0
1407505604742540000;56.2404937744;0
1407505604754670000;56.2404937744;0
1407505604765610000;56.2404937744;0
1407505604775560000;56.2404937744;0
1407505604786610000;56.2404937744;0
1407505604797650000;56.2404937744;0
1407505604808600000;56.2404937744;0
1407505604821600000;56.2404937744;0
1407505604833600000;56.2404937744;0
1407505604845650000;56.2404937744;0
1407505604857720000;56.2404937744;0
1407505604869570000;56.2404937744;0
1407505604880580000;56.2404937744;0
1407505604892660000;56.2404937744;0
1407505604904630000;56.2404937744;0
1407505604917600000;56.2404937744;0
1407505604929480000;56.2404937744;0
1407505604941740000;56.2404937744;0
1407505604954580000;56.2404937744;0
1407505604967580000;56.2404937744;0
1407505604979550000;56.2404937744;0
1407505604989560000;56.2404937744;0
1407505605002570000;56.2404937744;0
1407505605013550000;56.2404937744;0
1407505605025510000;56.2404937744;0
1407505605037480000;56.2404937744;0
1407505605050570000;56.2404937744;0
1407505605062630000;56.2404937744;0
1407505605075660000;56.2404937744;0
1407505605089560000;56.2404937744;0
1407505605102620000;56.2404937744;0
1407505605115690000;56.2404937744;0
1407505605129650000;56.2404937744;0
1407505605142680000;56.2404937744;0
1407505605155660000;56.2404937744;0
1407505605169610000;56.2404937744;0
1407505605182610000;56.2404937744;0
1407505605194530000;56.2404937744;0
1407505605206520000;56.2404937744;0
1407505605220510000;56.2404937744;0
1407505605232510000;56.2404937744;0
1407505605245560000;56.2404937744;0
1407505605257520000;56.2404937744;0
1407505605269520000;56.2404937744;0
1407505605281490000;56.2404937744;0
1407505605293510000;56.2404937744;0
1407505605305520000;56.2404937744;0
1407505605317540000;56.2404937744;0
1407505605329500000;56.2404937744;0
1407505605341470000;56.2404937744;0
1407505605353510000;56.2404937744;0
1407505605365700000;56.2404937744;0
1407505605378650000;56.2404937744;0
1407505605392610000;56.2404937744;0
1407505605405540000;56.2404937744;0
1407505605418620000;56.2404937744;0
1407505605432620000;56.2404937744;0
1407505605445600000;56.2404937744;0
1407505605458650000;56.2404937744;0
1407505605471510000;56.2404937744;0
1407505605483610000;56.2404937744;0
1407505605495610000;56.2404937744;0
1407505605507590000;56.2404937744;0
1407505605519660000;56.2404937744;0
1407505605531540000;56.2404937744;0
1407505605542480000;56.2404937744;0
1407505605552580000;56.2404937744;0
1407505605566560000;56.2404937744;0
1407505605578620000;56.2404937744;0
1407505605591610000;56.2404937744;0
1407505605604610000;56.2404937744;0
1407505605617580000;56.2404937744;0
1407505605630590000;56.2404937744;0
1407505605644630000;56.2404937744;0
1407505605656610000;56.2404937744;0
1407505605670800000;56.2404937744;0
1407505605681600000;56.2404937744;0
1407505605692730000;56.2404937744;0
1407505605703600000;56.2404937744;0
1407505605715580000;56.2404937744;0
1407505605726610000;56.2404937744;0
1407505605737450000;56.2404937744;0
1407505605748500000;56.2404937744;0
1407505605758450000;56.2404937744;0
1407505605769560000;56.2404937744;0
1407505605779500000;56.2404937744;0
1407505605789460000;56.2404937744;0
1407505605800500000;56.2404937744;0
1407505605813510000;56.2404937744;0
1407505605826510000;56.2404937744;0
1407505605839450000;56.2404937744;0
1407505605851450000;56.2404937744;0
1407505605864460000;56.2404937744;0
1407505605877620000;56.2404937744;0
1407505605890610000;56.2404937744;0
1407505605903560000;56.2404937744;0
1407505605916630000;56.2404937744;0
1407505605929610000;56.2404937744;0
1407505605943640000;56.2404937744;0
1407505605955690000;56.2404937744;0
1407505605969740000;56.2404937744;0
1407505605982620000;56.2404937744;0
1407505605995550000;56.2404937744;0
1407505606009650000;56.2404937744;0
1407505606020590000;56.2404937744;0
1407505606033650000;56.2404937744;0
1407505606044590000;56.2404937744;0
1407505606058590000;56.2404937744;0
1407505606071480000;56.2404937744;0
1407505606084550000;56.2404937744;0
1407505606097540000;56.2404937744;0
1407505606110540000;56.2404937744;0
1407505606123460000;56.2404937744;0
1407505606136460000;56.2404937744;0
1407505606149540000;56.2404937744;0
1407505606162460000;56.2404937744;0
1407505606174470000;56.2404937744;0
1407505606187480000;56.2404937744;0
1407505606200540000;56.2404937744;0
1407505606213630000;56.2404937744;0
1407505606226630000;56.2404937744;0
