%time,field.joint1,field.joint2,field.joint3,field.joint4,field.joint5,field.joint6
1407756403599533839,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403613529389,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403625554105,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403637580244,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403649576393,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403662613425,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403675580860,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403689607723,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403701574864,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403714544964,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403727605728,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403739553866,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403750436729,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403763581994,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403775447755,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403787408889,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403799442460,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403812506749,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403824426068,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403836427975,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403848589218,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403861519306,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403875543120,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403888585199,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403901517178,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403914536768,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403927494890,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403939503003,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403953603756,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403965491086,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403977481455,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756403989557599,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404001618686,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404012503608,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404025560928,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404038448797,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404050559724,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404063430456,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404076405579,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404089424334,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404102427672,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404115431528,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404128502561,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404140564381,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404153550353,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404165593856,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404178543899,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404191579554,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404203545223,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404214531248,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404226597182,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404237681238,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404249551255,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404260571113,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404274523306,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404287435622,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404300547784,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404313502893,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404327549126,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404340592954,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404353591995,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404365613311,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404379441138,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404392579302,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404405563172,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404418584431,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404431688292,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404444512360,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404457503225,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404471434728,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404484573954,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404496384819,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404509497246,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404522438276,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404535421132,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404547402503,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404560431383,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404573588564,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404587543851,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404599527922,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404612487647,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404625507724,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404639522139,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404652513047,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404665517748,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404678518028,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404691525285,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404703447453,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
